cod;nome;período;valor
35;SP;2011;2505
41;PR;2011;1786
42;SC;2011;389
43;RS;2011;1018
50;MS;2011;307
51;MT;2011;474
53;DF;2011;493
43;RS;2012;1149
42;SC;2012;407
41;PR;2012;1870
35;SP;2012;2875
33;RJ;2012;2397
11;RO;2012;230
12;AC;2012;101
13;AM;2012;732
14;RR;2012;70
15;PA;2012;1799
16;AP;2012;164
17;TO;2012;182
53;DF;2012;517
52;GO;2012;1518
51;MT;2012;544
50;MS;2012;291
21;MA;2012;952
22;PI;2012;269
23;CE;2012;2329
24;RN;2012;649
25;PB;2012;901
26;PE;2012;1815
27;AL;2012;1231
28;SE;2012;474
32;ES;2012;969
31;MG;2012;2512
29;BA;2012;3662
41;PR;2013;1538
43;RS;2013;1078
50;MS;2013;265
51;MT;2013;541
25;PB;2013;893
24;RN;2013;883
23;CE;2013;2705
22;PI;2013;329
21;MA;2013;1171
17;TO;2013;149
16;AP;2013;147
15;PA;2013;1785
14;RR;2013;78
13;AM;2013;659
12;AC;2013;119
11;RO;2013;212
52;GO;2013;1598
53;DF;2013;465
27;AL;2013;1313
28;SE;2013;520
29;BA;2013;3338
31;MG;2013;2595
32;ES;2013;985
33;RJ;2013;2693
26;PE;2013;1709
35;SP;2013;2552
42;SC;2013;369
33;RJ;2014;3027
11;RO;2014;229
12;AC;2014;111
13;AM;2014;678
14;RR;2014;56
15;PA;2014;1821
16;AP;2014;162
17;TO;2014;188
21;MA;2014;1311
22;PI;2014;392
23;CE;2014;2831
24;RN;2014;1002
25;PB;2014;869
53;DF;2014;453
52;GO;2014;1568
51;MT;2014;636
50;MS;2014;322
43;RS;2014;1323
42;SC;2014;402
41;PR;2014;1473
35;SP;2014;2751
32;ES;2014;958
31;MG;2014;2573
29;BA;2014;3553
28;SE;2014;623
27;AL;2014;1243
26;PE;2014;1881
42;SC;2015;442
43;RS;2015;1391
50;MS;2015;264
23;CE;2015;2450
22;PI;2015;328
21;MA;2015;1257
51;MT;2015;529
52;GO;2015;1618
53;DF;2015;382
25;PB;2015;828
26;PE;2015;2143
11;RO;2015;261
12;AC;2015;105
13;AM;2015;809
14;RR;2015;77
15;PA;2015;1936
17;TO;2015;243
16;AP;2015;165
27;AL;2015;1049
28;SE;2015;716
29;BA;2015;3559
31;MG;2015;2378
32;ES;2015;830
33;RJ;2015;2761
35;SP;2015;2333
41;PR;2015;1471
24;RN;2015;939
33;RJ;2016;3386
11;RO;2016;261
12;AC;2016;194
13;AM;2016;782
14;RR;2016;92
15;PA;2016;2266
16;AP;2016;233
17;TO;2016;281
21;MA;2016;1212
22;PI;2016;367
23;CE;2016;2102
24;RN;2016;1129
25;PB;2016;699
26;PE;2016;2512
32;ES;2016;707
31;MG;2016;2513
29;BA;2016;4358
28;SE;2016;869
27;AL;2016;1079
53;DF;2016;409
52;GO;2016;1675
51;MT;2016;516
50;MS;2016;274
43;RS;2016;1608
42;SC;2016;475
41;PR;2016;1574
35;SP;2016;2017
12;AC;2017;297
11;RO;2017;228
13;AM;2017;943
14;RR;2017;100
15;PA;2017;2451
16;AP;2017;236
17;TO;2017;303
21;MA;2017;1112
22;PI;2017;313
23;CE;2017;3348
24;RN;2017;1366
25;PB;2017;709
26;PE;2017;3167
27;AL;2017;1134
28;SE;2017;767
29;BA;2017;4522
31;MG;2017;2217
32;ES;2017;848
33;RJ;2017;3576
35;SP;2017;1955
41;PR;2017;1361
42;SC;2017;527
43;RS;2017;1639
50;MS;2017;275
51;MT;2017;463
52;GO;2017;1601
53;DF;2017;325
24;RN;2018;1067
28;SE;2018;663
11;RO;2018;184
12;AC;2018;235
13;AM;2018;859
14;RR;2018;224
15;PA;2018;2418
16;AP;2018;279
17;TO;2018;296
21;MA;2018;976
22;PI;2018;310
23;CE;2018;2812
29;BA;2018;4141
25;PB;2018;652
26;PE;2018;2269
27;AL;2018;843
53;DF;2018;271
52;GO;2018;1442
51;MT;2018;425
50;MS;2018;239
43;RS;2018;1291
42;SC;2018;393
41;PR;2018;1155
35;SP;2018;1461
33;RJ;2018;3724
32;ES;2018;618
31;MG;2018;1626
26;PE;2019;1882
27;AL;2019;620
28;SE;2019;556
29;BA;2019;3599
31;MG;2019;1349
32;ES;2019;569
33;RJ;2019;2013
35;SP;2019;1316
41;PR;2019;960
42;SC;2019;338
43;RS;2019;996
50;MS;2019;191
51;MT;2019;366
52;GO;2019;1188
53;DF;2019;244
11;RO;2019;154
12;AC;2019;174
13;AM;2019;917
14;RR;2019;99
15;PA;2019;1791
16;AP;2019;251
17;TO;2019;224
21;MA;2019;801
22;PI;2019;243
23;CE;2019;1285
24;RN;2019;760
25;PB;2019;441
24;RN;2020;797
53;DF;2020;219
51;MT;2020;430
50;MS;2020;177
43;RS;2020;932
42;SC;2020;316
41;PR;2020;1062
35;SP;2020;1258
33;RJ;2020;2554
32;ES;2020;668
31;MG;2020;1287
29;BA;2020;4250
28;SE;2020;562
27;AL;2020;760
26;PE;2020;2059
25;PB;2020;527
52;GO;2020;1190
23;CE;2020;2344
22;PI;2020;333
21;MA;2020;1013
17;TO;2020;246
16;AP;2020;244
15;PA;2020;1454
14;RR;2020;102
13;AM;2020;725
12;AC;2020;164
11;RO;2020;141
11;RO;2021;206
24;RN;2021;600
23;CE;2021;1949
22;PI;2021;371
21;MA;2021;943
17;TO;2021;211
16;AP;2021;313
15;PA;2021;1453
14;RR;2021;116
13;AM;2021;1051
12;AC;2021;94
25;PB;2021;554
53;DF;2021;168
52;GO;2021;909
51;MT;2021;373
50;MS;2021;208
43;RS;2021;771
42;SC;2021;290
41;PR;2021;1131
35;SP;2021;1093
33;RJ;2021;2622
32;ES;2021;567
31;MG;2021;1125
29;BA;2021;4284
28;SE;2021;435
27;AL;2021;628
26;PE;2021;1752
28;SE;2022;443
27;AL;2022;679
52;GO;2022;788
51;MT;2022;483
50;MS;2022;188
43;RS;2022;832
42;SC;2022;223
53;DF;2022;153
41;PR;2022;1137
35;SP;2022;1095
33;RJ;2022;2005
32;ES;2022;580
31;MG;2022;1224
26;PE;2022;1733
25;PB;2022;512
24;RN;2022;590
23;CE;2022;1644
22;PI;2022;385
21;MA;2022;862
17;TO;2022;206
16;AP;2022;225
15;PA;2022;1454
14;RR;2022;104
13;AM;2022;965
12;AC;2022;112
11;RO;2022;212
29;BA;2022;4030
