cod;nome;período;valor
25;PB;2015;14
27;AL;2015;1
24;RN;2015;9
13;AM;2015;18
43;RS;2015;223
15;PA;2015;20
11;RO;2015;13
26;PE;2015;32
32;ES;2015;24
29;BA;2015;42
51;MT;2015;30
53;DF;2015;13
14;RR;2015;17
52;GO;2015;76
12;AC;2015;5
41;PR;2016;190
14;RR;2016;14
29;BA;2016;50
21;MA;2016;24
13;AM;2016;22
42;SC;2016;80
51;MT;2016;26
16;AP;2016;2
27;AL;2016;6
35;SP;2016;302
26;PE;2016;39
12;AC;2016;4
22;PI;2016;3
17;TO;2016;10
28;SE;2016;5
23;CE;2016;14
25;PB;2016;15
15;PA;2016;14
31;MG;2016;122
50;MS;2016;34
33;RJ;2016;142
24;RN;2016;19
43;RS;2016;250
11;RO;2016;18
32;ES;2016;18
53;DF;2016;11
52;GO;2016;54
27;AL;2017;1
11;RO;2017;22
12;AC;2017;9
13;AM;2017;16
14;RR;2017;11
15;PA;2017;21
16;AP;2017;2
17;TO;2017;7
21;MA;2017;12
22;PI;2017;9
23;CE;2017;32
24;RN;2017;17
25;PB;2017;11
26;PE;2017;50
28;SE;2017;12
29;BA;2017;55
31;MG;2017;122
32;ES;2017;26
33;RJ;2017;136
35;SP;2017;321
41;PR;2017;207
42;SC;2017;86
43;RS;2017;238
50;MS;2017;28
51;MT;2017;22
52;GO;2017;59
53;DF;2017;12
11;RO;2018;14
53;DF;2018;18
52;GO;2018;63
51;MT;2018;16
50;MS;2018;28
43;RS;2018;201
42;SC;2018;74
41;PR;2018;146
35;SP;2018;267
33;RJ;2018;130
32;ES;2018;20
31;MG;2018;105
29;BA;2018;44
28;SE;2018;6
27;AL;2018;3
26;PE;2018;46
25;PB;2018;10
24;RN;2018;14
23;CE;2018;47
22;PI;2018;5
21;MA;2018;11
17;TO;2018;9
16;AP;2018;2
15;PA;2018;32
14;RR;2018;26
13;AM;2018;15
12;AC;2018;6
53;DF;2019;18
11;RO;2019;11
12;AC;2019;5
13;AM;2019;25
14;RR;2019;14
15;PA;2019;21
16;AP;2019;1
17;TO;2019;3
21;MA;2019;19
22;PI;2019;11
23;CE;2019;21
24;RN;2019;11
25;PB;2019;11
26;PE;2019;45
27;AL;2019;0
28;SE;2019;3
29;BA;2019;30
31;MG;2019;86
32;ES;2019;13
33;RJ;2019;86
35;SP;2019;249
41;PR;2019;145
42;SC;2019;86
43;RS;2019;177
50;MS;2019;35
51;MT;2019;27
52;GO;2019;43
11;RO;2020;12
53;DF;2020;15
52;GO;2020;36
51;MT;2020;25
50;MS;2020;32
43;RS;2020;162
42;SC;2020;67
41;PR;2020;145
35;SP;2020;248
33;RJ;2020;85
32;ES;2020;16
31;MG;2020;102
29;BA;2020;43
28;SE;2020;6
27;AL;2020;0
26;PE;2020;40
25;PB;2020;16
24;RN;2020;13
23;CE;2020;21
22;PI;2020;10
21;MA;2020;16
17;TO;2020;6
16;AP;2020;1
15;PA;2020;23
14;RR;2020;18
13;AM;2020;18
12;AC;2020;6
31;MG;2021;88
13;AM;2021;24
14;RR;2021;8
15;PA;2021;17
16;AP;2021;0
17;TO;2021;13
21;MA;2021;18
22;PI;2021;13
23;CE;2021;36
24;RN;2021;10
25;PB;2021;15
26;PE;2021;45
27;AL;2021;0
28;SE;2021;3
29;BA;2021;51
12;AC;2021;2
32;ES;2021;25
33;RJ;2021;105
35;SP;2021;209
41;PR;2021;122
42;SC;2021;79
43;RS;2021;182
50;MS;2021;24
51;MT;2021;19
52;GO;2021;47
53;DF;2021;18
11;RO;2021;18
53;DF;2022;8
13;AM;2022;26
12;AC;2022;5
14;RR;2022;18
15;PA;2022;18
16;AP;2022;0
17;TO;2022;4
21;MA;2022;11
22;PI;2022;7
23;CE;2022;28
24;RN;2022;12
25;PB;2022;14
26;PE;2022;44
27;AL;2022;4
28;SE;2022;4
29;BA;2022;38
31;MG;2022;101
32;ES;2022;23
33;RJ;2022;91
35;SP;2022;213
41;PR;2022;168
42;SC;2022;76
43;RS;2022;192
50;MS;2022;30
51;MT;2022;23
52;GO;2022;51
11;RO;2022;18
