cod;nome;período;valor
21;MA;2010;12.35
52;GO;2010;41.68
12;AC;2011;14.53
43;RS;2011;25.99
16;AP;2011;30.52
17;TO;2011;19.99
35;SP;2011;114.24
28;SE;2011;45.67
42;SC;2011;13.92
11;RO;2011;46.23
24;RN;2011;41.2
33;RJ;2011;26.3
41;PR;2011;35.76
22;PI;2011;11.89
26;PE;2011;46.82
25;PB;2011;54.39
15;PA;2011;45.61
51;MT;2011;27.53
50;MS;2011;45.8
31;MG;2011;26.95
21;MA;2011;15.53
52;GO;2011;52.97
32;ES;2011;67.89
53;DF;2011;48.32
23;CE;2011;41.47
29;BA;2011;49.87
13;AM;2011;19.76
27;AL;2011;66.64
14;RR;2011;10.35
11;RO;2012;57.33
13;AM;2012;42.47
50;MS;2012;13.84
21;MA;2012;21.02
52;GO;2012;58.32
15;PA;2012;50.33
25;PB;2012;60.17
16;AP;2012;25.26
26;PE;2012;37.52
24;RN;2012;29.35
33;RJ;2012;30.57
14;RR;2012;21.54
43;RS;2012;35.77
42;SC;2012;18.83
28;SE;2012;41.89
35;SP;2012;102.21
17;TO;2012;41.63
32;ES;2012;64.88
53;DF;2012;50.05
23;CE;2012;53.19
29;BA;2012;58.06
12;AC;2012;11.79
27;AL;2012;69.97
31;MG;2012;29.62
51;MT;2012;33.25
22;PI;2012;17.08
41;PR;2012;52.59
17;TO;2013;21.92
13;AM;2013;22.64
29;BA;2013;61.35
53;DF;2013;43.6
32;ES;2013;65.77
52;GO;2013;61.92
21;MA;2013;21.93
31;MG;2013;29.23
50;MS;2013;25.94
23;CE;2013;65.18
16;AP;2013;17.69
51;MT;2013;34.4
15;PA;2013;51.8
25;PB;2013;61.79
26;PE;2013;48.35
22;PI;2013;15.16
41;PR;2013;39.72
33;RJ;2013;31.96
24;RN;2013;54.16
12;AC;2013;41.8
27;AL;2013;80.23
11;RO;2013;34.94
14;RR;2013;31.85
43;RS;2013;26.41
42;SC;2013;12.17
28;SE;2013;42.45
35;SP;2013;109.06
12;AC;2014;13.64
25;PB;2014;59.44
24;RN;2014;58.17
35;SP;2014;38
27;AL;2014;82.93
13;AM;2014;27.33
16;AP;2014;35.01
29;BA;2014;48.99
23;CE;2014;61.21
53;DF;2014;31.08
32;ES;2014;74.18
52;GO;2014;78.08
21;MA;2014;35.26
31;MG;2014;25.64
50;MS;2014;16.87
51;MT;2014;44.4
15;PA;2014;52.9
26;PE;2014;47.53
22;PI;2014;15.38
41;PR;2014;41.8
33;RJ;2014;42.84
11;RO;2014;53.44
14;RR;2014;21.3
43;RS;2014;37.25
42;SC;2014;106.36
28;SE;2014;62.03
17;TO;2014;27.5
22;PI;2015;37.16
41;PR;2015;27.38
33;RJ;2015;38.02
24;RN;2015;57.55
14;RR;2015;42.97
43;RS;2015;44.55
42;SC;2015;15.67
28;SE;2015;96.22
35;SP;2015;13.35
17;TO;2015;29.01
52;GO;2015;73.97
21;MA;2015;34.02
31;MG;2015;34.2
50;MS;2015;22.34
51;MT;2015;51.7
15;PA;2015;57.6
25;PB;2015;61.8
26;PE;2015;38.59
23;CE;2015;64.72
29;BA;2015;48.26
16;AP;2015;33.66
13;AM;2015;38.48
27;AL;2015;61.18
12;AC;2015;19.28
53;DF;2015;23.43
11;RO;2015;87.05
32;ES;2015;69.64
11;RO;2016;54.52
12;AC;2016;45.95
27;AL;2016;73.03
13;AM;2016;38.35
16;AP;2016;26.59
29;BA;2016;68.28
23;CE;2016;51.51
53;DF;2016;37.02
32;ES;2016;48.08
52;GO;2016;68.77
21;MA;2016;44.78
31;MG;2016;24.66
50;MS;2016;34.41
51;MT;2016;42.18
15;PA;2016;87.24
25;PB;2016;52.2
26;PE;2016;11.63
22;PI;2016;16.19
41;PR;2016;30.19
33;RJ;2016;41.79
24;RN;2016;90.24
14;RR;2016;47.18
43;RS;2016;60.04
42;SC;2016;22.38
28;SE;2016;63.09
35;SP;2016;110.24
17;TO;2016;36.37
12;AC;2017;56.75
25;PB;2017;41.2
28;SE;2017;88.44
23;CE;2017;93.49
24;RN;2017;93.95
42;SC;2017;100.04
41;PR;2017;30.81
50;MS;2017;22.43
53;DF;2017;27.82
51;MT;2017;37.18
26;PE;2017;56.72
43;RS;2017;43.27
31;MG;2017;104.49
14;RR;2017;22.36
17;TO;2017;36.8
21;MA;2017;26.15
13;AM;2017;41.79
11;RO;2017;45.05
16;AP;2017;33.24
33;RJ;2017;38.09
52;GO;2017;51.46
32;ES;2017;67.87
29;BA;2017;51.55
